company_id,name
3f3f75a0-498e-43d1-8d82-ccc4d42b9f57,NESTEC S.A.
feac6b05-3e85-4528-b4c9-5560d6b5c606,"Vettore, LLC"
6871add9-8000-4c30-a662-11b4cdeb1ce1,"Oracle America, Inc."
8b0ba38d-090f-424f-aaeb-9f42075d0793,Georgetown University
301d5d50-e850-4dfb-a843-0d11c25c56e3,"Clean Fuel Generation, LLC"
a0c63fa8-7dc4-44c1-9bda-09fd32e93322,Shanghai Jiao Tong University
2576d873-c6b3-4109-948d-cc582495abb4,"Hand Held Products, Inc."
b9872dca-89cc-46a6-8d8c-4d3181491500,"Seres Therapeutics, Inc."
5fa1e17c-f68b-4530-8004-127895613407,EATON INDUSTRIES (NETHERLANDS) B.V.
349b987c-6311-4134-830e-ae766f7df352,CLAREMONT BIOSOLUTIONS LLC
94592c45-acd5-4165-a53d-16b6b4314ad8,"Christini Technologies, Inc."
a2299501-1cca-40cb-ac30-47857a91afa1,"JANOME SEWING MACHINE CO., LTD."
6e84d62a-29d8-466a-9b04-cd4f9a318cf7,"BECTON, DICKINSON AND COMPANY"
535a146d-0e9a-450e-a943-f9186dfcef76,"Rompower Technology Holdings, LLC"
b354988b-6671-409f-a03a-179009ca49d2,"Genentech, Inc."
fad57054-54d5-47cb-93a9-1b308890d9d7,Nalco Chemical Company
9a27b5b9-e5cc-4040-be27-c1ca920fc999,Noranda Inc.
7a4f6d39-6d31-4a87-a252-f25154dfa930,Propeller Jet Limited
f919a032-7018-4e17-9a6b-e9e293a454a9,"Kyndryl, Inc."
d0bfd20f-7e2c-43cb-bc27-8db6f225a653,The Mart Corporation
762eb2b9-4e17-41f2-b4fa-700f932a8f42,"TANDEM DIABETES CARE, INC."
3a602794-ad5a-4888-83b0-e5de8d09bfc9,VAN HOLDINGS LIMITED
2e44a2f0-eefb-4121-8732-971e9ef8f3f1,OSRAM OLED GmbH
4b41f974-67af-42b0-ac4b-36a0f862ccbb,"Hartman Plant Laboratories, Inc."
3907042d-9726-428e-b9ea-b0f9fd4ecc15,"SK ON CO., LTD."
dbb6eb5b-e9da-4009-9191-c29658056573,ANAL-GESIC LLC
2b794996-a909-4858-9fd7-f05c99d999a8,Messerschmitt Bolkow Blohm GmbH
4e4ea7d1-d729-45f5-bf83-fa4e4eb076e1,Kabushiki Kaisha Honda Lock
56ac630e-0782-4465-b546-58972d659f05,McKesson Corporation
8df26d95-d0f8-4aae-a4bb-cced30b8120f,Pelikan GmbH
2f315ada-e87c-43fc-9500-f8d1b2e7517d,Mitsubishi Electric Research Labs.
fea844d2-8811-493b-89a8-d5e726217aa2,Jackpoint Jackstands LLC
cb63fffa-7d0f-4d0c-91b2-c261be63c85e,MANN+HUMMEL GmbH
67a97067-e268-4190-82c6-e48fb65b506c,RAYTHEON CANADA LIMITED
772f7638-5cd5-4356-ac91-2926fb3bcb25,Acer Medical Inc.
d1c440d0-a591-4185-86c4-6f315233bfdd,Docutel Corporation
bdeec756-3065-4ac0-81a7-c027fb5b075e,"Reddy-Cheminor, Inc."
d5b77233-8648-4f82-bd6d-7d01d4b4b070,"Exxon Chemical Patents, Inc."
0a6142e1-75df-4f2a-a7d0-38cdba9e3b92,Dynavet S.A.R.L.
89212d11-f260-49cc-ae1e-bc1ff3e3a334,"Shandong Branden Medical Device Co.,Ltd"
7258e75e-2464-4594-a020-aeb6636d9e93,ITT MANUFACTURING ENTERPRISES LLC
22f0579c-99f0-4aa2-a4dd-2a2cdbb5563d,"UGP Therapeutics, Inc."
5efdd14e-c673-4def-9c91-fc682a04e84b,"Conexant Systems, LLC"
a3cb5079-8bd2-42f6-939b-947d5f0ea054,"TATSUMI RYOKI CO., LTD"
0e093647-d9b3-4c62-816c-2f2ab1fb4bbd,Columbia Cascade Company
4de0141f-e0f3-4bdb-96cd-467ed498c7d6,DEO COMPANY LLC
2764600b-d4ea-4b2b-b886-baab6781c257,"Healthgrades Operating Company, Inc."
c7735ead-e8fc-4b25-a4a3-01e9be6a2a46,VR DRIVE SP. Z O.O.
c48c7ef8-0631-49aa-9c8b-0b41135092e3,"Webb Candy, Inc."
06376751-2b24-4077-9366-7a967197e6b4,Airbus France
bac63b7c-138c-473c-b37c-aaed6e7c18a7,Mesac Corporation
3d70f1fc-600e-446a-be99-b32521726560,CONSTRUCTION RESEARCH & TECHNOLOGY GMBH
b3b2168b-fde0-4ff9-a0fe-0497abb78072,Cascade Corporation
2c768795-acba-48e6-91ee-d32aacfb2cd9,Micafil AG
b19b1fee-65b4-4b8b-aa0e-7cb221aea669,"Mojix, Inc."
afc0d289-4848-4c58-ac47-d0ae91862a22,ASAHI KASEI KABUSHIKI KAISHA
ea5ed5ef-a469-4cef-8bda-33b6893f08b2,MULTIVAC SEPP HAGGENMUELLER SE & CO. KG
bb1f1776-0ea5-4969-82f0-46efffe2f21d,Avaya Inc.
f727e8a0-4a41-48db-95a9-8f17e409b4e8,"Miltenyi Biotech, GmbH"
aae81574-5bcb-4ad0-b8d4-302ed90cef25,Cardix Therapeutics LLC
cdfaa663-4773-45db-972b-ec3e82b77f47,ST-Ericsson (France) SAS
b5e5f628-491d-41a7-ad4f-95e7d7b3ae8f,KUWAIT INSTITUTE FOR SCIENTIFIC RESEARCH
ca9c636e-ace6-4764-a92e-b1a41490bd44,H.B. Fuller Company
a5e4f5aa-e014-4c3c-b878-4d58405c0d5e,HAMAMATSU PHOTONICS K.K.
67e05d9f-35b3-4b2e-8986-a0a60053166d,Envisiontec GmbH
5d6c4a9e-43a7-463c-ac34-491ce66d64a3,Takeda Chemical Industries Ltd.
9383ab42-af81-4940-b06d-8612fdf22e31,NEOPOST TECHNOLOGIES
b551b1b3-24d4-4abe-81dc-42a34dbaf8bb,"Airbnb, Inc."
5b5b250e-5567-4781-a8cf-28c725a5bda2,Logitech Europe S.A.
105747e1-c31a-4321-a97a-614974fb5b79,"COREMOVEMENT CO., LTD."
83061ae2-5941-400e-ab1f-680848ba92a6,"HOKKAIDO ELECTRIC POWER CO., INC."
1f02f83b-0879-4d1d-97fe-24cf16459dea,OPTITEX LTD.
e37ec5b6-e2ba-4fba-b2e9-373ddb165e04,"CNH Industrial Canada, Ltd."
3d53ae4c-4c12-40bc-8b63-d7016b3c95f0,"TERRAPOWER, LLC"
81512b70-cc27-437c-8157-7ca8475c8fa7,"NINGXIA TIANDI BENNIU INDUSTRIAL GROUP CO., LTD."
f42ca992-9dbc-4794-8664-151480f96642,ATIR Holding S.A.
edfa7a6c-177b-4697-b24c-17030181631c,"Sheng Yuan Electric Co., Ltd."
82ab5249-7f2f-4e7c-b2ad-8f085ff0bdb6,"Klen Products, LLC"
bd8bd618-aae4-42d7-9429-21611ea4c325,Mannesmann Rexroth AG
1c4f96b9-d666-4136-b6bf-b104abe9840c,E.R. SQUIBB & SONS. INC.
7cb3a649-15da-494e-9d30-10b8afe06608,Degussa AG
fbe5466a-f33d-40cb-bb14-f1c3baabd36e,FloLevel Technologies Pty Ltd
edd27cd4-0c5f-41ed-8b0a-e19d6b86abaa,"New Holland North America, Inc."
04d08780-19c0-4b9e-9e8a-569a88976063,SONULAR LTD.
c40a6de9-bebc-4566-bcc5-057d27f33c79,"SPINE WAVE, INC."
2bc5bcaa-ab81-45db-9159-9f18fb922146,"H-P Products, Inc."
ca04888c-3d3d-405b-b2d1-cb7a11c31319,"PELLFICURE PHARMACEUTICALS, INC."
862c40f5-52a3-4765-9ceb-b6b91ef357ea,Electronic Arts Inc.
9a96a959-5611-42a9-84ee-f6d06d8ec1cb,KOKUSAI ELECTRIC CORPORATION
64ca7c55-4be4-41d5-ae2f-60c05a1bcaab,PURDUE PHARMACEUTICALS L.P.
e30ece22-85c6-4035-b874-f17efcc74ee5,Evolution Engineering Inc.
99af78fe-f9a3-4150-9226-0d61843b1cb6,Ametek Denmark A/S
1c8f1e88-c7af-4f91-91e6-8fe71768b945,Outboard Marine Corporation
15c25676-b749-4c47-9d43-7465a51b1bbf,"KING KOIL LICENSING COMPANY, INC."
5fb105b4-7e0b-4dd6-8931-94f6755a7944,"Beijing Roborock Technology Co., Ltd."
4e59ce2d-8145-4f98-a9b7-b5eeb2c47da3,Jayfro Corporation
512138f1-dbcc-4c8f-9b39-1d1c6366c1a4,"Synopsys, Inc."
787addf6-1e95-47cd-a1f9-23a4a746b26b,Empire Technology Development LLC
231d2958-88b5-4169-a0de-d48595855162,Research Development Foundation
12efc38b-ae8b-46de-bda4-1c93fe5efaad,Elf Atochem Italia S.r.l.
d64de152-3743-44b9-b7c5-4879082e1dc4,MAF Technologies Corporation
25f7f927-d0df-4096-a0bd-37b22d6b864e,"Sencha, Inc."
c766adaa-2424-4a21-895e-78539576cbfa,Cooper-Atkins Corporation
5e40f763-1733-4d5a-9bf0-f6d508ee60a5,"ASA Sales Systems, LLC"
3491a704-14f1-4b10-95b8-b41a5c6e0705,"King Kutter, Inc."
f1b8cfdc-90f0-4bb2-a439-be5c720622c6,"Signstrut, Ltd."
098a1647-c112-43e6-bf1d-faf521d0ac6b,SUTHERLAND CARDIOVASCULAR LTD.
fb4d7c0e-4b4f-419c-be08-4c7e39cf1d6d,"Pluribus Networks, Inc."
5b4426b6-2cce-46f3-ac34-0075b4acd1df,Mechanical Plastics Corp.
68019063-9613-4b72-932e-66c6ec095bc4,"ASOcura Pharmaceuticals Suzhou Co., Ltd."
a0769c3c-df2c-4c6b-957e-74a354c1b873,Beijing University of Chemical Technology
9a061a72-c443-407b-b33d-01ba379d0921,"Tokyo Automatic Machinery Works, Ltd."
c6534cca-df9b-43fa-849f-868e291e5eb9,Incitec Fertilizers Pty Limited
6207587b-fdb8-4e93-a70a-75a0acc328c5,Northwestern Bottle Company
7bcd597a-452a-42bd-ab44-55b0bed7281e,"Kaspar Wire Works, Inc."
82c6f9ba-1ea7-4b5f-b81a-31e094d5c5f0,Agway Inc.
5a6abc19-b4a7-4bc5-979a-940644165aba,"Wavezero, Inc."
933ac4dc-991f-44ae-9dc2-b1b4830fd32f,"SEIREN CO., LTD."
7d5f9263-2653-4487-bce8-bfce38ae8c6a,ELLIM CORPORATION LIMITED
bf1f23ed-be4a-4c2e-bc1d-c3b346975a54,"FISKARS BRANDS, INC."
372385a8-365b-410b-b345-11652952ad4e,Adonis Incorporated
b508fbfe-8360-4670-96de-10ce8fabc7ee,"The Actava Group, Inc."
d85fa55a-ef3d-4b8e-afb9-e668d8cecf08,Janssen Pharmaceutica B.V.
4de0e278-db0c-4c8a-a7bb-881e37e61848,Balda-Werke
cafec31c-b843-417d-a2c1-350d891dc64c,"Abengoa Bioenergy New Technologies, LLC"
4914b655-2649-4dd4-a9c3-5975220a0cf2,MINTEK
4ef1feab-71cf-4000-b3a3-901a6fa25c6a,Paasche Airbrush Co.
d6602de3-7faa-4152-82ef-72b49e06e3a8,"WESTERN DIGITAL (FREMONT), LLC"
df180675-03f6-4819-997b-508f079c3475,"Mikhail Darafeev, Inc."
63b66ee5-2942-4def-95be-6289ecaada88,InterDigital Technology Corporation
92ff67cc-810c-4e13-a5c5-5dbc93681b16,HIPEP LABORATORIES
ccfc54d4-247c-42ab-a190-9b6c69399df9,SCIVAX CORPORATION
e5678207-df80-4b9b-835d-7d7ca90a76be,"FATIGUE TECHNOLOGY, INC."
6bad3841-46af-473b-adc8-2079bdf9fc14,Elliptic Laboratories ASA
6933a549-4656-4609-a9a1-a1ccb5521dd6,"Branch Metrics, Inc."
9f79895b-45c8-4113-a55a-4242a37a1dcf,SCHUR TECHNOLOGY A/S
fd389d12-a756-40b0-8db7-d3c8afb1d05e,CLARIANT INTERNATIONAL LTD
0e7dd2fb-d628-4a04-9a83-2738928639a5,SunEdison Semiconductor Limited (UEN201334164H)
807465d5-81a1-4170-bbb7-0789a06c26c4,CHEIL INDUSTRIES INC.
c6251389-7024-4ebc-a8b1-2afbe21dc794,"Upsite Technologies, Inc."
05d53c9d-f022-487f-9a81-f050551bfb87,Libbey-Owens-Ford Co.
03ee3c43-3186-4ed6-81dd-1bb01e04f583,Ferrotec Corporation
6f381a46-aa8d-4c71-9a56-003033cd3702,"OJMAR, S.A."
174b20d8-200f-4d9e-800b-a843616d2a26,Kiruna Engineering and Services FZ-LL
2ccf0d8f-bcfc-4b67-aa5e-e49f7466587f,"The Broad Institute, Inc."
cf52de41-0087-4363-a5df-2ea705a482ea,Green Cedar Holdings LLC
b35effc1-72de-43ae-933e-86cf6175017c,"Apollo Intelligent Driving Technology (Beijing) Co., Ltd"
bbe1d97f-b88a-4342-902d-5002c48e6221,Paper Converting Machine Company
7704c53a-9ac2-44f4-a6e7-22c1d1300abb,"O2Micro, Inc."
f5021410-4a6f-4599-b376-39f62139aa49,"AISIN AW CO., LTD."
9a62d2e9-9d26-41e0-99a5-92cdc6eb0ddd,Temic Telefunken Microelectronik
72eff3da-4e04-4d50-bbad-08092631d917,Philip Morris Inc.
2e21083d-a4a7-4724-977f-83ce6c02c1f5,"Maverick Industries, Inc."
f8d42a49-9a11-4e39-9ac0-d2422e4d3bf8,TERUMO KABUSHIKI KAISHA
e2ede15e-f251-4379-84e1-5243e3d46682,Professional Staff Association of the Los Angeles County Harbor General Hospital
0b5e68a6-30b2-4c30-b52f-d886ae9d7467,Swisscom Mobile AG
22115004-9ef4-4be5-95ed-cbdf7a6fc8a1,"WGI INNOVATIONS, LTD."
092a909d-4469-4a32-9eb5-490cbeccb786,Ovonyx Inc.
c060961a-44f8-4e62-994e-a07f191f087e,WAKE FOREST UNIVERSITY
18bf325d-065c-420c-b01d-a45427e65730,MH GOPOWER COMPANY LIMITED
cb25ddd8-7c6c-423e-9630-b3c8f4ffe047,ACCENTURE GLOBAL SOLUTIONS LIMITED
ea54ad8d-ccdd-4356-afee-7afe7f2da94b,Starfire Industries LLC
c613fa43-aaf0-4abd-af61-9ec2b0df4688,AYR LTD.
b8c8c215-2462-4102-a746-42086eb9edc7,NIPPON HOSO KYOKAI
94a29399-b9b2-40f3-ae89-ee650ef3fc51,"Riva Sports, Inc."
16845150-cd11-41b6-8bc8-fcdcf5308afd,LLC “Gazpromneft Science & Technology Centre”
b5ac98b7-7d2d-4a11-88f2-7dbae02fd5b9,"UBE INDUSTRIES, LTD."
735d30fc-367e-408a-a45a-cd5da7d7caa5,Elsner Pac Jungpflanzen GbR
66079749-9957-4201-b91c-9eca53b899bf,"Johnson & Johnson Consumer Products, Inc."
0f69862e-3e9b-46e6-911d-97068e911422,"Betzdearborn, Inc."
49553cdd-ed82-49f1-958a-4eda8494f69d,NERVIANO MEDICAL SCIENCES S.R.L.
636eb65c-fffe-47af-8876-2d02c338e7e4,"FAURECIA INTERIOR SYSTEMS, INC."
ecaf7446-9b37-4386-b980-6fa8f9aaed4c,Lucas Industries Limited
5b8d751d-d4cb-47e8-b0e9-1b6ece9dd674,Neiman S. A.
af0a5e40-e33c-41d4-9bc1-4cd91ed105c7,DEUTSCHES ZENTRUM FÜR LUFT-UND RAUMFAHRT E.V.
151b439a-fb9f-4ac8-913d-4d61c689cbe4,Dai Nippon Insatsu Kabushiki Kaisha
85a684d7-6c4e-49c2-af5d-849545105ff6,"Home Depot Product Authority, LLC"
233e70dc-9a41-4bfb-92b0-adb9df1f4c0e,"Saint-Gobain Industrial Ceramics, Inc."
12470ad6-acf5-49e2-bbf9-6d7b87dabdd8,"Yuan Yin Machinery Industrial Co., Ltd."
95f4ee8f-8159-4564-9bab-fe6d64905c50,"ROTATION MEDICAL, INC."
f0353e33-6085-4bba-959d-6f5fec7138c7,Bergemann GmbH
b3e880ad-2cc5-4062-9c44-22b6370e6ec2,Universal Entertainment Corporation
f94d7d1a-c975-47fc-90a7-f2ec3f9eebd0,Factor Bioscience Inc.
0e793d61-8235-4d1b-854f-447539304167,Lallemand Hungary Liquidity Management LLC
f20e3513-302d-4145-9cf9-1759592f2541,"Ski World, Inc."
4846598b-5f84-47f4-84fc-94b81901d107,Sandia Corporation
2b21fe2e-982c-474f-8a2c-f527cf7f5b9a,"SSW Advanced Technologies, LLC"
7fba8a2d-6b84-43f0-91f7-a248ad3d08c9,Canrig Drilling Technology Ltd.
4191510e-7b12-4b6a-91aa-ae43915362cf,"Cephea Valve Technologies, Inc."
92f608e8-0808-4145-bd54-6c11e8f234d0,"POP Ontime Supply Services, S.A. DE C.V."
fbcc9b66-bf2a-49cf-8657-28eb84d90a81,"Ancestry.com DNA, LLC"
a7769ddc-5924-4549-9c88-6a30186eebcc,"LIFESIGNALS, INC."
5b1c3a2b-f8e8-4b87-9cf3-4e7a0f7f810b,Phonak AG
69277010-c19a-4381-8aac-47c140a25d4c,SAFRAN CERAMICS
85b465d5-cafb-484b-98da-8b6565f27828,FERRARI S.p.A.
552d7b76-e9ff-4c8d-b7d8-e66abfe0c40e,ARGO SEMICONDUCTORS FS LTD (HE 359654)
a955568b-9dbe-4c13-9c23-a1d7fcc8911d,RHONE-POULENC CHIMIE
be88456d-f2ee-49cf-9975-5d49be56d35c,"INOAG, LLC"
ef8bca74-9867-4c01-800a-9cc4d0e074bf,"Blaylock Industries, Inc."
a7c65007-6927-4ae8-881e-2fb86c32d2cb,"MICRO-STAR INT'L CO., LTD."
b828f874-85c2-4370-8a56-eb0623ac987c,ITREC B.V.
0e59e7d6-9afc-480e-84d4-3aeb4ae91372,STMicroelectronics (Research & Development) Limited
67ba7f9a-7ce6-44ef-b238-7d0cd3d26790,"Freedin Solutions Group, LLC"
27bbea3a-ad56-4ead-851f-d02f5a714b98,"TIANMA MICROELECTRONICS CO., LTD."
963d2200-6d72-4a5b-a613-9e243a15997c,DS Technologie Werkzeugmaschinenbau GmbH
1a7a8a6e-7cad-494e-86fd-98bdadffa051,Sterling Winthrop Inc.
70f77b8f-fb49-47a0-8660-3e24907c0557,"Minolta Co., Ltd."
fe8f2e3f-c69c-42d0-a0a7-2f5a0de60a73,Ready Pac Produce
265cb18f-820d-4e33-a457-7e8f018fa192,"Stoelting, LLC"
94b3fafc-e951-4c73-99f6-3f38a65ba3a6,American Cyanamid Company
389faff8-a0a1-4ff0-b319-1e348e4a6cbf,"NGT, LLC."
e256c39e-116e-461a-a33d-5511e425849d,Umm-Al-Qura University
4b47b622-7bbb-4a44-afef-33d2d8a70900,Dunlop Slazenger Group Limited
06106b3d-1e05-47aa-b933-b96f9928554b,"Diffracto, Ltd."
4267596b-93b3-4dd0-906a-bf1385438854,"DIAGNOSTIC PHOTONICS, INC."
24ef0b11-c4e8-45a9-8dad-0a77fd35908c,"Conduent Business Services, LLC"
5c55d78e-a154-4ff4-893b-b94f049b57da,Surface Tech LLC
58d36b9e-96d7-4d40-8bc8-e46d84ebb8d6,STMICROELECTRONICS (TOURS) SAS
69b71bbd-81e4-4b1f-a904-d9174d442e31,"TELECOMMUNICATION SYSTEMS, INC."
f114763f-97e7-4456-a5ff-98014b178338,Cook Medical Technologies LLC
2076be7f-1578-4810-a54c-7061bc335d03,Millcreek Manufacturing Co.
e2aca5ba-c6d7-41a4-acd6-d23ab462ca3d,"Univation Technologies, LLC"
8006e1f0-1b24-4c97-acba-b970cf1a2271,"Automaton, Inc."
8203d2fd-bd7c-4e8e-b6f8-a6cce3aa20dc,"SHENZHEN CHINA STAR OPTOELECTRONICS SEMICONDUCTOR DISPLAY TECHNOLOGY CO., LTD."
34a1d18c-7d0e-4344-800e-5b7ef87749ac,The Research Foundation of the State University of New York
bbeb2042-1f8d-4a3f-bd83-1d132495c334,"BONUTTI RESEARCH, INC."
8b5e9305-50a2-4949-92cb-e0e7b9e243dd,"Safety Vision, LP"
eea535e7-522b-4fd5-b62c-d0d5fd594384,Thomson Welding & Inspection Ltd.
fb0ea538-9e56-4439-aabd-2e8f55b9b442,SAINT-GOBAIN ABRASIFS
51eb7995-75ef-4c8f-b262-b486ae1d309d,Werner Peddinghaus
327f7941-caf7-4482-8e2f-2ab7818e97eb,The Trustees of Princeton University
3f3b1271-d9b5-4776-aed7-13bb8f8adcfe,Caradon Doors & Windows Limited - CET
dcfec691-f4af-467c-acb2-b26e52ecce6f,Arctic Cat Inc.
bc390e85-f59c-4a90-ac28-3d956f6c6451,"Probe Technology, Inc."
40f284de-0b50-4c06-a399-780808c00f6a,SOUTHWEST RESEARCH INSTITUTE
115ecacc-7055-4dd5-b8c0-d414cd2f485d,Adir
0a827a31-138e-4f3b-b196-7bc84ae3dd87,Lotte Chemical Corporation
2548e5bc-8e5a-4659-a9ea-75a8da84843c,Linde GmbH
7741c9a2-97c5-45b3-98bd-56a737688f6e,SNOWTREE WORLDWIDE INC.
ed7fab0e-e000-4c4e-8d2c-a92eed9c05b8,"INCNETWORKS, INC."
ebad589c-91cc-4faf-a133-f5b64539935f,ASAHI KASEI HOME PRODUCTS CORPORATION
bf6c69cf-632c-4e7c-b2ae-5e66076727a5,AGIS Software Development LLC
4d19f90e-35df-4b07-a910-3bf70ff74b67,"KONAMI DIGITAL ENTERTAINMENT CO., LTD."
eb503b3e-8caf-464e-9bbd-5e8ea9b4f551,"Novozymes Biotech, Inc."
636aaed9-d652-4bde-9c61-92e5d19033e9,"Copper Mountain Technologies, LLC"
c3f2e476-234a-44dc-b639-5e6b7a420022,INDUSTRY-UNIVERSITY COOPERATION FOUNDATION HANYANG UNIVERSITY
938d5285-712a-46dd-a22d-c2f701104e38,"Delaware Capital Formation, Inc."
d2b48d63-4109-4af0-8ea4-2284d2c19c34,Metalwash Machinery Corp.
7df98ca5-2f8e-47ef-915e-63263715e110,Sinewave Inc.
0f82778c-eeb9-4961-a1f7-489abb7bc330,Quantum Corporation
095bfe4d-f2ac-43c3-a3cb-a1e1937958aa,KEIPER GMBH & CO. KG
cded96c0-62b0-4770-9957-422e10add8f4,"Buckhorn Material Handling Group, Inc."
3e28bd09-695c-46ca-9615-15159965a55e,Semiconductor Manufacturing International (Shanghai) Corporation
62d5955c-9251-4562-82c3-8f5b8191e06b,Koehring Company
65b971f9-32c1-4649-8546-f25d15e92c86,"LINQ, LLC"
0fd1475a-32b8-4b36-9066-e812179430b4,"Adrian Rivera Maynez Enterprises, Inc."
833a2a07-ccde-40f4-9db0-5fa8dd2ef194,Maytag Corporation
04b90102-d377-44bf-b1bd-2ce799d48cf4,Toshiba Electronic Devices & Storage Corporation
8431ad54-79d9-4398-a42b-a38ad3304c7c,Good Technology Holdings Limited
6110e994-264e-4985-a429-c50f3c1ceba8,"METROLOGIC INSTRUMENTS, INC."
786c1238-8f88-4569-91eb-634f67ec4051,MegaChips LSI Solutions Inc.
f18a1440-0251-4a93-8fcc-13067461e242,Enichem Sintesi S.p.A.
24384c25-1808-4822-8ede-46809f8c9ba1,Gebrueder Loedige Maschinebau-Gesellschaft mbH
5a8f61bf-a018-4ed3-a942-f41f7e7545c9,"Cortech, Inc."
8bf924b7-8521-4950-91bc-95ccffa48478,"AOL LLC, A Delaware Limited Liability Company"
4b3e223c-7f0d-413d-85ca-8e52a258d9fc,IMPERIAL COLLEGE INNOVATIONS LIMITED
5ddb04c9-25e3-4091-90e9-550e4cc610be,AT&T and Philips Telecommunications B.V.
486b98aa-82e1-4652-bd33-47f53a8a36ef,"SHENZHEN XPECTVISION TECHNOLOGY CO., LTD."
1cb35224-3c40-44aa-baac-48f2a6d7409e,Intellectual Ventures II LLC
fa932ac6-f155-422b-9e3e-ee1ecc5d09c2,"Chloride, Inc."
5f8428a0-f28d-48cf-9986-0ef3d663607b,"Western Electric Company, Inc."
3e4f7bd1-fed3-4626-abcb-c419d4783fc4,Compagnie Francaise Des Petroles
27d970a0-bc30-4d36-890a-06df5a91ba6a,"Noritsu Koki Co., Ltd."
b3f4f522-a3c9-4b3d-9ef7-8b12aec94ec4,"Energy Recovery, Inc."
6ea2ab85-b67d-4a5d-91a0-0311faeb8eb9,NISSAN JIDOSHA KABUSHIKI KAISHA
730f7976-fd8d-4eca-a10e-4ff4e25398b3,"BetterEmailing, LLC"
ccab32c5-88f0-4131-8718-863e410e39b0,Siemens Westinghouse Power Corporation
16f0aeb5-3bd7-4e74-8194-146e9ea9a285,CHIMEI INNOLUX CORPORATION
842b4904-5efe-4f1d-84d1-9120d037bbec,CUMMINS ENGINE COMPANY
0c9b92cd-98cc-427e-b4fc-011a3dc464a2,"Voyetra Turtle Beach, Inc."
014fec6c-37a4-4b4a-8d42-eb0e4a041400,SpeedFam-IPEC Corporation
503351d6-3a71-4026-801d-5ad690f7be77,The Brunton Company
18b58d91-ffcc-4be1-bc05-3b1645d96892,"Bosch Automotive Service Solutions, Inc."
1a1f8105-af4a-4f4c-8407-bd400033c654,Elf Atochem S.A.
5a7d7153-06b6-41c4-b95d-88bd8fc4657c,MARTIN PROFESSIONAL APS
3776f4e6-9447-4515-9b38-df22cb533988,Fabulous Feet Inc.
d821474f-b489-475f-ba46-c3a19f01193d,"SEMINIS VEGETABLE SEEDS, INC."
6a99206e-d09d-4e4b-b606-07ce5a20a598,"Suncast Technologies, LLC"
94dd89d4-fe17-47b8-854d-c44d4fb24715,"Sendmail, Inc."
2c6f2932-89db-4182-ac1f-b437c9d57265,Radio Systems Corporation
bde0ff1b-b981-46ba-babe-272929096063,Bernhard Schaefer Werkzeug-und Sondermaschinen GmbH
ffa4d941-e7c1-47c5-83d3-c9892f922723,"T2 Biosystems, Inc."
d11c333d-f25a-4830-968a-366508c27326,Nei & Company Inc.
4f642b36-b0fe-4c59-80a1-e87645ea2d3f,Mount Sinai School of Medicine
b449558b-32b8-4d2a-a8a4-43afee6ec47c,"Myotek Holdings, Inc."
2a642f31-6ca3-4697-ab1b-1f4041face6b,Rubbermaid Office Products Inc.
a32aae4f-a98a-4e88-8834-9aa9f73f5406,NEW PORTAL LIMITED
654aab21-731c-4e9d-80fd-93fff947c34e,"Biomet Sports Medicine, LLC"
dc35c5e1-979c-4b2f-84cd-72616b1397e9,"Hanyang Frame Co., Ltd."
37e7c2dd-22d6-4b31-b9b7-e289b62a57b4,PS4 Luxco S.a.r.l.
89be7df8-b963-4035-8d68-0baca3650889,Ipcor NV
546795c5-2ffd-4a6b-997d-31034416e698,"Loxo Oncology, Inc."
7f812416-b964-413d-b67a-c9b60b949b2a,"Geospatial Technologies, Inc."
dabbffdf-947f-4ba6-9f58-a208dd934bed,"Adherex Technologies, Inc."
12ba884b-8b23-4c0d-bba9-e6b9bfb09ae3,Wi-LAN Inc.
190ef096-22a4-4c9f-ae1c-2ac19e94a96b,Archifar Industrie Chimiche Del Trentino S.p.A.
2e316a8e-5f0e-43cc-92bf-3ba7a5f46986,"Hodogaya Chemical Co., Ltd."
5b70c370-65aa-4901-a2f3-e24bbb93f5c2,"Advanced Accessory Systems, LLC"
81bf4e00-078c-4654-8b26-97cd494752c4,"HUSCO International, Inc."
501a2481-8c2c-46c1-b200-8d652c8e2c42,High Technology Investments B.V.
7e1986fd-7a4c-4b5e-ac80-c184047efda9,"MURTY PHARMACEUTICALS, INC."
451ba8d5-a2a7-40b7-a4ef-f8aa09103c88,BSH Hausgeräte GmbH
328e07b1-d0a2-4fc0-a96f-248d4fa39f30,Atlantic Research Group LLC
6d4bba6c-86a4-43d1-96be-8834f9e13728,"Impax Laboratories, LLC"
984c702b-c1c9-49de-8741-92d8b452f36c,GOODRICH ACTUATION SYSTEMS LIMITED
fbbebb59-c876-459e-a00e-98b9ff071d71,"Acueity, Inc."
082f88ee-0065-46cc-894d-bca48af4cad8,"Sweet Darling Sales, Inc."
b6f2a1b1-c58a-4ff7-80f9-28cfa0f78534,"Handstands Promo, LLC"
9b526a36-4cc2-4ee7-9382-9dd2f09d6e8b,TC1 LLC
9d8ff2a0-84e2-4b7e-8fe9-bfef085bd00f,"EMBARK TRUCKS, INC."
f407b156-a0db-496d-9775-f0561005f894,TRW Automotive Electronics and Components GmbH
cd17220d-063e-4a21-a42e-2cfdea02fd58,Bernhardt Apparatebau GmbH U. Co.
